Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Năm,Current_Ratio,Quick_Ratio,Cash_Ratio,Debt_Equity,Net_Leverage,Asset_Turnover,Fixed_Asset_Turnover,Inventory_Turnover,Receivables_Turnover,ln_Total_Assets,ln_Revenue,ROA,ROE,ROS
EVG,Tập đoàn Everland,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2023,6.065223351743782,4.031116733918644,0.28788991524163093,0.3696147109854768,38.86624490703774,0.302617714065876,1092.086127329109,-0.798915127663327,0.6492696101433737,8.189284048111183,6.99463866170735,0.008729272344282214,0.0119557398189276,0.0288458736502846
EVG,Tập đoàn Everland,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2024,4.098969580322235,2.527820860150092,0.45232327590853305,0.7169639509505282,68.37361956737865,0.24327908759072975,1276.2802450570969,-0.442715828960296,0.605602832440602,8.497342914761614,7.084431300771044,0.008779985405203222,0.0150749184306057,0.036090177302760436
FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2020,2.5903025945995917,2.027173352857696,0.14774744306415977,0.4332594223099914,4.86541839730761,0.7060632182875554,3.741995472256027,,1.2641170758002511,6.698002021316289,6.35046484648415,0.03441528867090046,0.04932603675908638,0.048742503191667876
FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,2.7108673416289832,2.1006247389344144,0.26425528565644124,0.42686225630928426,5.890815805308191,0.7438860404967824,4.811342676798441,-0.11542192047184271,1.386856390383464,6.692745883452598,6.397305243564012,0.016581325223724415,0.023659267121321468,0.022290141662896466
FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2022,2.6877351693426372,2.2572957138344902,0.2326697732009305,0.4577834695942662,6.107996895525255,0.7090223669688541,6.002437407822977,0.19006534359761826,1.1730981963773022,6.727369184660528,6.383992377214732,0.02505718759826565,0.03652795387527412,0.03534047551332942
FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2023,3.0637641437035557,2.648600018044486,0.2707066009160845,0.3813628175665559,6.64060254793986,0.5683427538950739,6.104587023200697,0.09697399202906509,0.9126998427176164,6.695256415781714,6.1311646973979625,0.019382377351786193,0.026774095389801574,0.03410332447972851
FCM,Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2024,5.785228515230311,4.805724392445684,0.3280837223898872,0.18074491060791253,5.379748272672637,0.7425103635169493,20.219900912766118,-0.26153870297880405,1.1033712981400599,6.450061170962097,6.152890634005504,0.001591242781088078,0.0018788518153113286,0.0021430580087139143
FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2020,1.426408351171884,1.119854756861522,0.09197782813161338,1.7088878743323017,48.58517871834098,0.4652124568931837,4.68651417585915,,0.7946391574267329,8.821896780822694,8.056805208347834,0.019702494512873644,0.05337184848002213,0.042351605639393886
FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2021,1.50427885934575,0.9457860849232511,0.09283378339962357,1.5589759768242164,-244.06977519619477,0.4648288032252817,1.8471058977957042,-0.4730226191549168,1.2349058763669927,8.922218813442273,8.156286273463717,0.009442979646001565,0.024164358063758048,0.020314962369973825
FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2022,1.6609219643532327,1.0891794282992924,0.05540403646571346,1.1763617360823444,-118.23357935275114,0.40173330299272425,1.6950999176403148,-0.1412313288648315,0.9428893102002499,8.933528868222739,8.021758428040084,0.006806589622986772,0.01481360120868356,0.016943055435735297
FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2023,1.4208000168919952,1.0091187387769436,0.16247129034599542,1.5526416343672216,-28.808052751626004,0.33555713622748606,1.677799406806419,-0.1777159423117728,0.7928081523550999,9.0574747726839,7.965742427858037,-0.004904673690188002,-0.012519874264559415,-0.014616508369719039
FCN,FECON CORP,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2024,1.1920148493617406,0.8567741206836748,0.08857011520116356,1.8811625545135924,-123.58559511131207,0.34775677591451376,2.1347318027413182,-0.14058402605496975,0.8285881458093477,9.180415933460665,8.124357206105913,0.0031102397797770956,0.00896110638905237,0.008943721575511905
FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2020,1.0038511561080237,0.9425902243839124,0.02080679839337238,0.6836364133595165,-35.063126823355645,0.19311046039793653,0.512773349823624,,0.5445170768673684,6.893521523397698,5.253257929804965,-0.026351735125407425,-0.044366740812340946,-0.13645938739468202
FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,3.552625735311957,3.5149083221442305,0.2907055556424028,0.2523696347538055,7.4154558120895,0.23077990008626978,4005.4236648955393,,0.35852007466379293,6.691727075398551,5.229564581862943,0.011742384158480848,0.014705805359695533,0.050881312255059166
FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2022,0.3635171478634088,0.3160150354285553,0.06698936269635788,0.3789141152906945,-0.7975670190919253,0.02806154838574767,506.37724492234923,,0.41427301432441094,6.420900396852071,2.9023737374635283,-0.32205019739602664,-0.4440795630215357,-11.476565475609837
FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2023,0.2785325594712032,0.24533516548637896,0.054756169835337085,0.5017975412566535,228.34517206366067,0.02804509915867691,867.551059150355,,0.4457702459695264,6.507758815566166,2.984227018454954,0.0010828639276596467,0.0016262423840747802,0.03861152073426056
FDC,FIDECO,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2024,0.797397439609199,0.7160541766258723,0.2726800044765637,0.8214380349452423,80.67705613069751,0.0352478188825581,134.62882810099987,,0.7641488815374133,6.711740725922305,3.399144238371866,0.006165707437393687,0.011230454038813622,0.17492450973880547
FIR,Địa ốc First Real,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2020,2.232257251739116,1.526594769717743,0.0814334039609485,0.4797734834739821,5.745856158298177,0.2714815330272884,5.220243900047107,,0.5805528750253485,6.3137111738949745,5.014698844275003,0.06690776339805006,0.09900833411498554,0.24645419764638182
FIR,Địa ốc First Real,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2021,2.3032472896097227,1.9590985254956532,0.07012732674153578,0.5804238680329047,5.3484295740780485,0.3411204699249358,75.38025116316108,0.3554119909727494,0.5120069648667748,6.527328544775671,5.454630611454914,0.08854358211005199,0.13993639052785745,0.2595668976697182
FIR,Địa ốc First Real,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2022,2.503993518591565,1.7572201141125876,0.022541487472833403,0.8105052241224859,10.67416784456248,0.2746034154896893,142.2793458533451,-0.8608644410360426,0.4384639817465127,7.197193542696403,5.906741977025762,0.08074453028450762,0.14618839389941732,0.29404051708722967
FIR,Địa ốc First Real,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2023,1.7552797015480426,1.117930705264729,0.02391150279553451,0.7843928617627242,-14.106290797067256,0.1253985081512338,89.46853917547429,0.05276108573566859,0.3344171833421343,7.20143386609464,5.13036150586616,0.010421541136189368,0.018596123611982898,0.08310737735109833
FIR,Địa ốc First Real,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,2024,1.7572490770459424,1.1297216738489726,0.012426859944448814,0.6843105265687364,-7.549248842985523,0.05695625870682154,50.348510424370204,-0.056414934263245085,0.14602673836333005,7.113503997727128,4.261420568374477,-0.01825050104138432,-0.03073951101915729,-0.3204301240242539
FIT,Tập đoàn F.I.T,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính đặc biệt,2020,4.527674179831689,4.120533161525927,0.08114813340882351,0.3057883143479955,13.661519486519065,0.2249114407558502,2.5289331049156676,,2.5588893943399595,8.572623633368469,7.0812269435957855,0.015774372709602146,0.02059799155036841,0.07013592841960326
FIT,Tập đoàn F.I.T,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính đặc biệt,2021,3.188067457235987,2.829949752427323,0.2566269716779355,0.273287617006417,3.9429769426178933,0.2039679692329564,1.8306314119706695,-0.7093737769741372,1.9201636435071228,8.697025182797146,7.107884735722396,0.03868115814004265,0.04925223967118328,0.18964329686424458
FIT,Tập đoàn F.I.T,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Tài chính đặc biệt,2022,4.918944319169361,4.452681888743122,0.13533789000582913,0.1932191927315539,8.49981263104207,0.2739766189740049,2.985633565850896,-0.3149922800236259,0.5453095326470379,8.8534814476731,7.55914750100246,0.010232544542181619,0.01220966853821162,0.037348240081583356
FIT,Tập đoàn F.I.T,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2023,3.377760385254582,3.084879488662708,0.02597006085555005,0.3343065636115589,-30.698317743083116,0.2260902068377956,2.809229715488103,-0.6982430643412262,0.4850447488182669,8.951900356371432,7.465522293015777,-0.010052963226820623,-0.013413734817292394,-0.04446439041932029
FIT,Tập đoàn F.I.T,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,2024,3.917026127580908,3.5503191889739947,0.07424429306875364,0.30414407106055785,7.865954668008405,0.2521577129894395,2.943792401339671,-0.0908282770415554,0.5058804561282924,8.955288433383853,7.577970559497006,0.022781744954904454,0.02971067761135242,0.09034720645589993
FMC,Thực phẩm Sao Ta,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2020,1.970483430941293,0.9407772149356272,0.43280370023623227,0.5827277306085865,1.2998934426270654,2.5802456616460745,14.343610444850324,,14.465391453005104,7.445511920767366,8.393038768979183,0.13205237411005274,0.20900295439667985,0.051178217668549277
FMC,Thực phẩm Sao Ta,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2021,3.0151947655555675,1.6429881400174053,1.0792276251692727,0.3657652148087377,-0.13155247441455845,1.9257492006744628,19.770757587587124,-0.38886979077590483,13.7823037645245,7.901296990674656,8.55643406859507,0.10633795148830619,0.14523267515674765,0.05521900331105578
FMC,Thực phẩm Sao Ta,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2022,2.176093153456418,1.0158443396991483,0.6786001618904717,0.4124385951647491,0.7449928669629161,1.9076386416051176,13.619491096463642,-0.045739279284510895,20.375643807419753,8.002964104616051,8.648671117914905,0.1074066993915987,0.15170536759995218,0.056303482771362295
FMC,Thực phẩm Sao Ta,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2023,1.9132943145545294,0.9362079006524905,0.40622008863611,0.5022260261304128,1.573284347215903,1.515826570654484,5.996631642788691,-0.13222850481287832,10.344805321146747,8.118857829255091,8.534717342586392,0.09008335783441013,0.1353255646600699,0.059428538579789573
FMC,Thực phẩm Sao Ta,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,2024,2.036045837481433,1.224126377131347,0.8305794250424585,0.5308340483499792,0.3964224912855747,1.8312124321580676,9.000095026093145,-0.05525641183394062,18.65848681511085,8.236391104953057,8.841249162701114,0.11195456062588743,0.17138385327417044,0.06113685046029858
FPT,FPT Corp,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2020,1.1297232327412472,1.045733247984985,0.2095350785774922,1.243097349658149,3.9328792332070983,0.714769001014216,3.5863231972373897,,4.7611236383707185,10.639103129197794,10.303316826685712,0.10599777053213394,0.2377633181503023,0.1482965410947162
FPT,FPT Corp,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2021,1.1800089976240273,1.1098629494668164,0.18204448742004606,1.5071424935230584,4.865164814944185,0.6640340756113824,3.4289662074829272,-0.9032044551042181,5.181097783815051,10.89114855769306,10.48173616743224,0.09961836543916576,0.2497574371278413,0.15001995996582887
FPT,FPT Corp,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2022,1.2616739557217975,1.1414755473206768,0.2626375232181392,1.0369991223444703,3.0508430039199834,0.8520655115611021,3.6574286288286038,-1.09157997929103,5.175828567006893,10.85227265201255,10.69218414975623,0.12567846493044768,0.25600692276092224,0.1474985939756995
FPT,FPT Corp,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2023,1.2378981470395827,1.148593020019361,0.27921380786557104,1.0139245964070251,2.819825661054502,0.8728505775325334,3.8567033325513997,-0.8446795828773751,5.438911927816895,11.006819146625432,10.87083066550087,0.1291918454781458,0.2601826352636535,0.14801141089160874
FPT,FPT Corp,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,2024,1.3075068332554531,1.2213992243965965,0.26783659578523356,1.011732541292395,2.7512668349493627,0.8727394558457786,4.234632152914852,-1.118823539293996,5.522744889674811,11.184619131718827,11.048502941958434,0.1308103725464249,0.2631554831902243,0.14988479284422354
FRT,Bán lẻ FPT,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2020,1.1916062776534229,0.7178238007206689,0.16853165314151888,3.397556426529172,-28.768280128913712,2.7213373694781335,289.5918184723916,,9.785751450354965,8.592036786052867,9.593042834444239,0.0018963494806257548,0.008339303845471045,0.0006968446844903374
FRT,Bán lẻ FPT,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2021,1.1224618065745187,0.5392809803805834,0.12136214044389182,5.423053769624408,38.986816257936844,2.0855570247335313,130.82011083572607,-0.6591582706850242,11.330392234065298,9.286103355867786,10.021091079107586,0.04115478563692495,0.26433940102333525,0.019733234406373156
FRT,Bán lẻ FPT,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2022,1.1005882727752543,0.28354921199821653,0.08797770948878503,4.135223943941433,39.78164284776489,2.8664369849453144,35.603546001341805,-0.2791233754616369,56.034204774301166,9.26148936478213,10.314497285982515,0.03782610020555855,0.19424549548151226,0.013196208534924479
FRT,Bán lẻ FPT,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2023,1.003215175744451,0.22403979358521242,0.08444027631804557,6.619051924821743,-25.04095115285308,2.4315586846950663,24.35663982443838,-0.26525840552784796,80.74152683308257,9.480325516139914,10.368813056921667,-0.025132479565124346,-0.19148566680620377,-0.01033595435031671
FRT,Bán lẻ FPT,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,2024,1.0228975368846205,0.2553141401474233,0.15298710351563635,6.468840442010284,32.72883474202686,2.533040572759598,27.735110324141402,-0.2014381402871522,96.14453768284726,9.669886410677554,10.599268574767478,0.025795820760576293,0.19266486933144067,0.01018373769373669
FTS,Chứng khoán FPT,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2020,2.6835236566670275,0.18623530329022128,0.1728994371231617,0.541992123868753,7.446809901922411,0.11883639133710179,2.5025184381267667,,25.35230241896642,8.130566413958475,6.002739406163483,0.0502247209212194,0.07744612408402649,0.4226375469341502
FTS,Chứng khoán FPT,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2021,1.429633193888966,0.29250771079136295,0.2886985314521608,2.1703279968469613,6.351026203632216,0.1463076562776013,8.177378863966169,,56.10666520340777,9.154506196048073,7.2330793628354035,0.08946474971923032,0.28363260076578223,0.6114837185928372
FTS,Chứng khoán FPT,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,2022,2.622625479632455,0.1448829461680072,0.13546361601437631,0.579435314101027,7.911665241272606,0.1607870452787586,5.100458861703024,,46.52944999275945,8.573383792129656,6.746695658369127,0.0601788231536904,0.09504855844997914,0.3742765659345104
